RUC_PROVEEDOR,TIPO_PROCEDIMIENTO,SUB_TOTAL,IGV,ACUERDO_MARCO,year,month,day
206,0,955.27,171.95,11,2022,5,12
1207,0,2818.08,507.25,15,2022,5,12
301,0,14182.25,2552.81,12,2022,5,12
438,0,653.04,117.55,11,2022,5,12
688,0,1802.2,324.4,12,2022,5,12
688,0,982.22,176.8,12,2022,5,12
1312,0,144.0,25.92,12,2022,5,12
418,0,1380.0,248.4,12,2022,5,12
1299,0,3109.6,559.73,11,2022,5,12
998,0,3187.4,573.73,11,2022,5,12
763,0,1982.4,356.83,11,2022,5,12
1027,0,12102.9,2178.52,11,2022,5,12
646,0,23675.8,4261.64,11,2022,5,12
1251,0,466.28,83.93,11,2022,5,12
1331,0,1531.12,275.6,11,2022,5,12
775,0,777.4,139.93,11,2022,5,12
912,0,2810.28,505.85,11,2022,5,12
564,0,2395.1,0.0,11,2022,5,12
170,0,925.1,166.52,11,2022,5,12
1020,0,164.1,29.54,12,2022,5,12
1310,0,3925.85,706.65,11,2022,5,12
1010,0,6296.94,1133.46,11,2022,5,12
1211,0,1749.18,314.85,11,2022,5,12
622,0,6918.8,1245.38,11,2022,5,12
394,0,3261.36,587.04,11,2022,5,12
1026,0,62017.2,11163.1,11,2022,5,12
1434,0,3751.0,675.18,11,2022,5,12
770,0,819.36,147.48,11,2022,5,12
1258,0,5441.8,979.52,11,2022,5,12
438,0,39709.77,7147.76,11,2022,5,12
997,0,28235.1,5082.31,11,2022,5,12
1420,0,932.88,167.92,11,2022,5,12
992,0,27949.07,5030.8,11,2022,5,12
708,0,17036.74,3066.61,11,2022,5,12
288,0,17099.73,3077.94,11,2022,5,12
307,0,4617.6,831.17,12,2022,5,12
408,0,2638.62,474.95,11,2022,5,12
224,0,2903.04,522.55,12,2022,5,12
1188,0,1563.92,0.0,11,2022,5,12
1188,0,3231.32,0.0,11,2022,5,12
401,0,84000.0,15120.0,12,2022,5,12
47,0,2443.32,439.8,1,2022,5,12
1188,0,3411.2,0.0,11,2022,5,12
969,0,1334.64,240.24,11,2022,5,12
1286,0,1434.42,0.0,11,2022,5,12
662,0,2201.6,396.29,1,2022,5,12
1159,0,2320.2,417.64,9,2022,5,12
474,0,540.0,97.2,12,2022,5,12
1081,0,2033.89,366.1,15,2022,5,12
558,0,27400.0,4932.0,12,2022,5,12
997,0,913.08,164.35,11,2022,5,12
267,0,4652.56,837.46,3,2022,5,12
912,0,1741.06,313.39,11,2022,5,12
51,0,670.08,120.61,12,2022,5,12
1143,0,676.55,121.78,11,2022,5,12
80,0,8866.7,1596.01,11,2022,5,12
184,0,5250.0,945.0,14,2022,5,12
564,0,6886.82,0.0,15,2022,5,12
1484,0,25020.0,4503.6,12,2022,5,12
594,0,75000.0,13500.0,10,2022,5,12
409,0,34232.0,6161.76,10,2022,5,12
997,0,232.14,41.79,11,2022,5,12
863,0,425.55,76.6,11,2022,5,12
365,0,3850.0,693.0,3,2022,5,12
855,0,4288.8,771.98,12,2022,5,12
1010,0,958.02,172.45,11,2022,5,12
827,0,1005.96,181.07,11,2022,5,12
714,0,541.24,97.42,11,2022,5,12
438,0,5795.75,1043.24,11,2022,5,12
1143,0,1369.78,246.55,11,2022,5,12
1250,0,2210.4,397.87,12,2022,5,12
763,0,3630.57,653.49,11,2022,5,12
997,0,2692.8,484.7,11,2022,5,12
301,0,5992.11,1078.58,12,2022,5,12
301,0,7581.65,1364.7,12,2022,5,12
673,0,1360.84,0.0,11,2022,5,12
234,0,8330.0,1499.4,21,2022,5,12
767,0,640.0,115.2,9,2022,5,12
1491,0,12742.0,2293.56,12,2022,5,12
488,0,6308.07,1135.45,3,2022,5,12
1491,0,10949.6,1970.93,12,2022,5,12
1488,0,20285.92,3651.47,11,2022,5,12
1010,0,2529.93,455.4,11,2022,5,12
1473,0,4665.6,839.81,9,2022,5,12
997,0,199.74,35.95,11,2022,5,12
410,0,11207.7,2017.39,12,2022,5,12
1143,0,357.11,64.27,11,2022,5,12
511,0,18593.4,3346.81,12,2022,5,12
770,0,386.9,69.64,11,2022,5,12
747,0,920.07,165.61,12,2022,5,12
770,0,735.11,132.33,11,2022,5,12
558,0,1200.0,216.0,12,2022,5,12
644,0,268.8,48.39,9,2022,5,12
1484,0,388.04,69.85,12,2022,5,12
1003,0,344.56,62.02,12,2022,5,12
997,0,2371.5,426.87,11,2022,5,12
686,0,308.0,55.44,12,2022,5,12
686,0,1380.0,248.4,12,2022,5,12
997,0,971.7,174.91,11,2022,5,12
1497,0,493.72,88.87,11,2022,5,12
1092,0,162.5,29.25,11,2022,5,12
1092,0,473.6,85.24,11,2022,5,12
576,0,720.0,129.6,12,2022,5,12
1497,0,271.62,48.88,11,2022,5,12
1190,0,2101.0,378.18,9,2022,5,12
1253,0,4935.6,888.41,11,2022,5,12
790,0,695.4,125.17,12,2022,5,12
1488,1,119920.0,21585.6,11,2022,5,12
646,0,4195.21,755.14,15,2022,5,12
722,0,3379.92,0.0,11,2022,5,12
673,0,2727.52,0.0,11,2022,5,12
673,0,2460.96,0.0,11,2022,5,12
997,0,3888.4,699.92,11,2022,5,12
997,0,975.0,175.5,11,2022,5,12
997,0,348.22,62.68,11,2022,5,12
53,0,6187.2,1113.7,1,2022,5,12
1220,0,5260.0,946.8,12,2022,5,12
685,0,188.1,33.86,12,2022,5,12
577,0,3500.0,630.0,10,2022,5,12
1466,0,4045.0,728.1,2,2022,5,12
499,0,880.61,158.5,12,2022,5,12
912,0,15.0,2.7,12,2022,5,12
746,0,5750.4,1035.07,11,2022,5,12
863,0,4643.4,835.81,11,2022,5,12
677,0,668.61,0.0,12,2022,5,12
790,0,1520.93,273.77,12,2022,5,12
495,0,168.65,30.36,12,2022,5,12
495,0,287.76,51.8,12,2022,5,12
997,0,975.0,175.5,11,2022,5,12
940,0,8124.9,1462.48,15,2022,5,12
992,0,1624.98,292.5,11,2022,5,12
1443,0,2348.0,422.64,12,2022,5,12
998,0,2227.8,401.0,11,2022,5,12
863,0,1160.5,208.89,11,2022,5,12
997,0,812.5,146.25,11,2022,5,12
307,0,900.0,162.0,12,2022,5,12
307,0,1500.0,270.0,12,2022,5,12
1192,0,2750.0,0.0,12,2022,5,12
891,0,31470.0,5664.6,12,2022,5,12
737,0,5988.64,1077.96,0,2022,5,12
716,0,1110.0,199.8,2,2022,5,12
1192,0,29126.0,0.0,11,2022,5,12
670,0,4503.1,0.0,3,2022,5,12
499,0,295.0,53.1,12,2022,5,12
1348,0,50825.0,9148.5,6,2022,5,12
1094,0,13125.0,0.0,12,2022,5,12
1281,0,3626.6,652.79,12,2022,5,12
1357,0,7316.53,1316.99,11,2022,5,12
1159,0,7591.7,1366.51,9,2022,5,12
544,0,9730.0,1751.4,3,2022,5,12
386,0,40375.92,7267.67,11,2022,5,12
598,0,14590.86,2626.35,11,2022,5,12
927,0,36834.57,6630.22,11,2022,5,12
1488,0,159982.35,28796.81,11,2022,5,12
1023,0,6922.94,1246.13,11,2022,5,12
1303,0,13545.22,2438.14,11,2022,5,12
969,0,9015.32,1622.76,15,2022,5,12
790,0,1390.8,250.34,12,2022,5,12
763,0,11798.22,2123.67,11,2022,5,12
201,0,1488.0,267.84,11,2022,5,12
747,0,580.5,104.49,14,2022,5,12
754,0,11733.49,2112.03,3,2022,5,12
1331,0,964.4,173.59,11,2022,5,12
671,0,2685.86,483.45,15,2022,5,12
790,0,579.5,104.31,12,2022,5,12
302,0,1287.9,231.84,12,2022,5,12
558,0,1333.05,239.95,12,2022,5,12
1426,0,791.76,142.52,9,2022,5,12
1003,0,1474.04,265.33,12,2022,5,12
1332,0,1478.76,266.18,11,2022,5,12
184,0,1260.0,226.8,14,2022,5,12
997,0,316.19,56.91,11,2022,5,12
1411,0,428.6,77.15,9,2022,5,12
195,0,268.8,48.38,9,2022,5,12
1436,0,573.2,103.17,9,2022,5,12
1141,0,1746.0,314.28,12,2022,5,12
1141,0,22931.4,4127.65,12,2022,5,12
1068,0,5700.0,1026.0,12,2022,5,12
992,0,811.86,146.13,11,2022,5,12
1409,0,5478.22,986.08,9,2022,5,12
483,0,6452.94,1161.53,0,2022,5,12
402,0,16128.68,2903.17,1,2022,5,12
1327,0,2047.2,368.5,9,2022,5,12
1242,0,550.0,99.0,0,2022,5,12
598,0,1717.25,309.11,11,2022,5,12
997,0,1322.16,237.99,11,2022,5,12
1296,0,3357.33,604.32,11,2022,5,12
302,0,3750.0,675.0,12,2022,5,12
714,0,572.68,103.08,11,2022,5,12
1497,0,405.96,73.07,11,2022,5,12
740,0,123.48,22.23,11,2022,5,12
1104,0,2103.66,378.66,12,2022,5,12
1074,0,2191.92,394.54,11,2022,5,12
1426,0,320.76,57.74,9,2022,5,12
1473,0,6807.0,1225.26,9,2022,5,12
685,0,1271.0,228.78,12,2022,5,12
677,0,44705.2,0.0,12,2022,5,12
677,0,43222.0,0.0,12,2022,5,12
120,0,2868.0,516.24,9,2022,5,12
1026,0,13880.4,2498.47,11,2022,5,12
1338,0,5103.8,918.68,10,2022,5,12
341,0,2393.5,430.83,9,2022,5,12
38,1,2150.66,387.12,9,2022,5,12
355,0,3300.0,594.0,12,2022,5,12
287,0,960.0,0.0,12,2022,5,12
1497,0,3334.2,600.16,11,2022,5,12
598,0,23462.7,4223.29,11,2022,5,12
644,1,1339.85,241.17,9,2022,5,12
577,0,2160.0,388.8,10,2022,5,12
507,0,1475.61,265.61,11,2022,5,12
1076,0,539.84,97.17,11,2022,5,12
847,0,1200.0,216.0,12,2022,5,12
1149,0,122.0,21.96,12,2022,5,12
677,0,162538.5,0.0,11,2022,5,12
267,0,1868.58,0.0,3,2022,5,12
327,0,14481.0,2606.58,9,2022,5,12
184,0,525.0,94.5,14,2022,5,12
1010,0,579.9,104.38,11,2022,5,12
1010,0,742.28,133.61,11,2022,5,12
997,0,138.81,24.99,11,2022,5,12
400,0,1067.49,192.15,14,2022,5,12
1220,0,1756.0,316.08,12,2022,5,12
1294,0,4199.32,755.88,11,2022,5,12
1010,0,4515.52,812.8,11,2022,5,12
1104,0,2749.28,494.87,12,2022,5,12
1324,0,2442.94,439.73,12,2022,5,12
386,0,8392.17,1510.59,11,2022,5,12
1010,0,159.66,28.74,11,2022,5,12
577,0,5760.0,1036.8,10,2022,5,12
1324,0,292.88,52.71,12,2022,5,12
333,0,241.03,43.39,11,2022,5,12
1176,0,381.2,68.62,14,2022,5,12
685,0,448.56,80.74,12,2022,5,12
746,0,301.54,54.28,11,2022,5,12
712,0,1170.0,210.6,6,2022,5,12
1492,0,3098.4,557.71,12,2022,5,12
438,0,270.62,48.71,11,2022,5,12
1034,0,636.0,114.48,12,2022,5,12
272,0,1002.5,180.45,14,2022,5,12
301,0,4004.3,720.77,12,2022,5,12
1135,0,9542.0,1717.56,6,2022,5,12
1500,0,5950.0,1071.0,6,2022,5,12
1326,0,132.48,23.85,12,2022,5,12
747,0,2338.8,420.98,14,2022,5,12
333,0,923.37,166.21,11,2022,5,12
184,0,4000.0,720.0,14,2022,5,12
109,0,1600.0,288.0,12,2022,5,12
1388,0,717.22,129.1,11,2022,5,12
1088,0,16550.0,2979.0,12,2022,5,12
228,0,1188.88,214.0,11,2022,5,12
1088,0,16982.61,3056.87,12,2022,5,12
577,0,2940.0,529.2,10,2022,5,12
644,0,7326.0,1318.68,9,2022,5,12
1163,0,7212.0,0.0,12,2022,5,12
287,0,4100.0,0.0,12,2022,5,12
302,0,2246.0,404.28,12,2022,5,12
1010,0,1484.56,267.22,11,2022,5,12
113,0,155.0,27.9,12,2022,5,12
1522,0,1029.0,185.22,6,2022,5,12
1475,0,1353.1,243.56,11,2022,5,12
1330,0,1701.2,0.0,11,2022,5,12
1330,0,18657.26,0.0,11,2022,5,12
495,0,1476.0,265.68,12,2022,5,12
109,0,900.0,162.0,12,2022,5,12
109,0,805.76,145.04,12,2022,5,12
859,0,2880.15,518.43,11,2022,5,12
1010,0,273.72,49.28,11,2022,5,12
333,0,241.03,43.39,11,2022,5,12
44,0,756.0,136.08,12,2022,5,12
1010,0,927.85,167.01,11,2022,5,12
863,0,1101.81,198.33,11,2022,5,12
746,0,429.12,77.24,11,2022,5,12
1420,0,695.88,125.26,11,2022,5,12
523,0,14903.4,2682.62,11,2022,5,12
1146,0,1469.13,264.44,11,2022,5,12
1339,0,1668.0,300.24,12,2022,5,12
1339,0,278.0,50.04,12,2022,5,12
364,0,1322.19,237.99,11,2022,5,12
1339,0,834.0,150.12,12,2022,5,12
162,0,1120.55,201.7,11,2022,5,12
1010,0,1159.8,208.76,11,2022,5,12
559,0,461.04,82.99,10,2022,5,12
157,0,144.0,25.92,12,2022,5,12
997,0,1137.5,204.75,11,2022,5,12
998,0,920.7,165.73,11,2022,5,12
364,0,5714.44,1028.6,11,2022,5,12
770,0,942.21,169.6,11,2022,5,12
1242,0,4680.0,842.4,0,2022,5,12
756,0,2070.0,372.6,12,2022,5,12
1223,0,14648.94,2636.81,11,2022,5,12
394,0,6520.14,1173.63,15,2022,5,12
514,0,1605.12,288.92,9,2022,5,12
828,0,35784.06,6441.13,1,2022,5,12
495,0,216.9,39.04,12,2022,5,12
1074,0,2392.56,430.66,11,2022,5,12
891,0,3650.0,657.0,12,2022,5,12
843,0,28825.0,5188.5,12,2022,5,12
843,0,3600.0,648.0,12,2022,5,12
843,0,1560.0,280.8,12,2022,5,12
499,0,110.16,19.83,12,2022,5,12
499,0,710.4,127.87,12,2022,5,12
824,0,39835.26,7170.35,11,2022,5,12
559,0,838.07,150.85,10,2022,5,12
133,0,26416.0,4754.88,12,2022,5,12
896,0,561.6,101.08,12,2022,5,12
848,0,7600.58,1368.1,12,2022,5,12
1503,0,1217.71,219.19,12,2022,5,12
772,0,5719.09,1029.44,11,2022,5,12
1220,0,1540.2,277.24,11,2022,5,12
1110,0,6784.31,1221.18,11,2022,5,12
408,0,312.28,56.21,11,2022,5,12
558,0,3660.0,658.8,12,2022,5,12
577,0,15000.0,2700.0,10,2022,5,12
685,0,1208.0,217.44,12,2022,5,12
863,0,772.0,138.96,11,2022,5,12
537,0,14246.9,2564.44,11,2022,5,12
1166,0,188.61,33.95,12,2022,5,12
531,0,757.74,136.39,11,2022,5,12
1166,0,111.2,20.02,12,2022,5,12
507,0,641.76,115.52,11,2022,5,12
1038,0,1430.42,257.48,11,2022,5,12
992,0,637.85,114.81,11,2022,5,12
763,0,13434.24,2418.16,11,2022,5,12
507,0,641.76,115.52,11,2022,5,12
507,0,641.76,115.52,11,2022,5,12
519,0,1226.88,220.84,12,2022,5,12
1026,0,502.58,90.46,11,2022,5,12
992,0,637.85,114.81,11,2022,5,12
904,0,663.2,119.38,12,2022,5,12
992,0,637.85,114.81,11,2022,5,12
992,0,2551.4,459.25,11,2022,5,12
507,0,641.76,115.52,11,2022,5,12
1191,0,3107.5,559.35,10,2022,5,12
790,0,211.8,38.12,12,2022,5,12
502,0,4288.9,772.0,11,2022,5,12
1417,0,429.0,77.22,12,2022,5,12
557,0,2206.68,397.2,1,2022,5,12
1010,0,4384.04,789.13,11,2022,5,12
450,0,2442.75,0.0,15,2022,5,12
896,0,280.8,50.54,12,2022,5,12
401,0,421.7,75.91,12,2022,5,12
401,0,60.6,10.91,12,2022,5,12
1222,0,270.4,48.67,12,2022,5,12
401,0,2183.82,393.09,12,2022,5,12
1111,0,4434.03,798.13,15,2022,5,12
558,0,2238.1,402.86,12,2022,5,12
401,0,1.98,0.36,12,2022,5,12
1363,0,5080.5,914.49,12,2022,5,12
1324,0,4950.0,891.0,12,2022,5,12
401,0,2400.0,432.0,9,2022,5,12
1038,0,6425.58,1156.6,11,2022,5,12
1149,0,1170.11,210.62,12,2022,5,12
858,0,915.0,164.7,12,2022,5,12
858,0,457.5,82.35,12,2022,5,12
401,0,1269.9,228.58,9,2022,5,12
401,0,2065.66,371.82,12,2022,5,12
401,0,1731.0,311.58,12,2022,5,12
401,0,346.2,62.32,12,2022,5,12
1108,0,1777.16,319.89,11,2022,5,12
401,0,1563.72,281.47,12,2022,5,12
1305,0,8452.8,1521.5,9,2022,5,12
1205,0,50805.72,9145.04,11,2022,5,12
635,0,25699.19,4625.86,11,2022,5,12
896,0,35.1,6.32,12,2022,5,12
908,0,2816.0,506.88,0,2022,5,12
966,0,854.0,153.72,0,2022,5,12
1475,0,23925.8,4306.65,11,2022,5,12
1026,0,1389.24,250.06,11,2022,5,12
373,0,20261.04,3646.99,11,2022,5,12
507,0,18311.7,3296.11,11,2022,5,12
808,0,115.02,20.7,11,2022,5,12
1327,0,2428.35,437.1,9,2022,5,12
1305,0,8809.5,1585.71,0,2022,5,12
483,0,6525.4,1174.57,0,2022,5,12
381,1,89280.0,16070.4,12,2022,5,12
410,0,310.2,55.84,12,2022,5,12
224,0,3889.5,700.11,12,2022,5,12
1236,0,1375.0,247.5,3,2022,5,12
1299,0,555.66,100.03,11,2022,5,12
1023,0,105.72,19.03,11,2022,5,12
322,0,370.72,66.73,12,2022,5,12
855,0,469.0,84.42,12,2022,5,12
673,0,8414.52,0.0,11,2022,5,12
855,0,233.0,41.94,12,2022,5,12
577,0,3120.0,561.6,10,2022,5,12
1189,0,2149.2,386.86,9,2022,5,12
822,0,48799.16,8783.86,11,2022,5,12
438,0,8818.2,1587.28,11,2022,5,12
16,0,4200.0,756.0,12,2022,5,12
16,0,7000.0,1260.0,12,2022,5,12
16,0,2800.0,504.0,12,2022,5,12
118,0,17616.0,3170.88,2,2022,5,12
388,0,4308.56,775.54,1,2022,5,12
1497,0,1505.04,270.91,11,2022,5,12
966,0,4539.44,817.1,1,2022,5,12
224,0,14763.0,2657.34,12,2022,5,12
412,0,2200.0,396.0,12,2022,5,12
456,0,1312.08,236.17,11,2022,5,12
301,0,278.01,50.05,12,2022,5,12
863,0,306.72,55.21,11,2022,5,12
772,0,734.54,132.22,11,2022,5,12
1470,0,705.16,126.93,11,2022,5,12
386,0,4817.12,867.08,11,2022,5,12
708,0,2936.6,528.59,11,2022,5,12
386,0,6280.67,1130.52,11,2022,5,12
1005,0,7951.75,1431.32,11,2022,5,12
1488,0,19172.0,3450.96,11,2022,5,12
70,0,1170.0,210.6,12,2022,5,12
1155,0,3390.0,610.2,12,2022,5,12
1473,0,310.0,55.8,17,2022,5,12
1473,0,240.0,43.2,17,2022,5,12
162,0,504.0,90.72,12,2022,5,12
1150,0,13728.0,2471.04,11,2022,5,12
1355,0,164.7,29.64,11,2022,5,12
1316,0,706.7,127.21,11,2022,5,12
997,0,1792.5,322.65,11,2022,5,12
440,0,6013.5,1080.0,12,2022,5,12
109,0,467.6,84.17,12,2022,5,12
997,0,1693.32,304.8,11,2022,5,12
162,0,1344.0,241.92,12,2022,5,12
421,0,9290.0,1672.2,3,2022,5,12
997,0,1693.32,304.8,11,2022,5,12
1303,0,4862.34,875.22,11,2022,5,12
157,0,279.45,50.3,12,2022,5,12
1227,0,23781.84,4280.73,15,2022,5,12
669,0,15390.0,2770.2,3,2022,5,12
896,0,2687.04,483.67,12,2022,5,12
877,0,997.89,0.0,12,2022,5,12
669,0,26280.0,4730.4,3,2022,5,12
1249,0,3560.16,640.83,11,2022,5,12
997,0,1543.6,277.85,11,2022,5,12
1339,0,5160.0,928.8,12,2022,5,12
997,0,1693.32,304.8,11,2022,5,12
1503,0,4152.0,747.36,12,2022,5,12
1220,0,450.6,81.11,12,2022,5,12
776,0,2222.03,399.97,11,2022,5,12
768,0,378.12,68.06,11,2022,5,12
790,0,169.44,30.5,12,2022,5,12
1508,0,18522.0,3333.96,5,2022,5,12
401,0,176.4,31.75,12,2022,5,12
879,0,301.2,54.22,14,2022,5,12
598,0,728.45,131.12,11,2022,5,12
381,0,879.4,158.28,12,2022,5,12
1331,0,191.62,34.49,11,2022,5,12
1044,0,11646.8,2096.42,3,2022,5,12
1324,0,130.08,23.41,12,2022,5,12
88,0,13523.0,2434.14,3,2022,5,12
1503,0,5030.42,905.48,12,2022,5,12
1222,0,503.0,90.53,12,2022,5,12
722,0,302.79,0.0,11,2022,5,12
1408,0,3677.92,662.03,1,2022,5,12
1408,0,3881.32,698.64,1,2022,5,12
544,0,1878.58,338.14,3,2022,5,12
440,0,1635.3,0.0,11,2022,5,12
669,0,37728.0,6791.04,3,2022,5,12
669,0,28080.0,5054.4,3,2022,5,12
151,0,8156.91,1468.24,12,2022,5,12
669,0,12672.0,2280.96,3,2022,5,12
669,0,8125.0,1462.5,3,2022,5,12
669,0,80970.0,14574.6,3,2022,5,12
440,0,962.12,0.0,12,2022,5,12
638,0,5336.92,960.65,11,2022,5,12
440,0,12579.0,0.0,12,2022,5,12
440,0,44913.36,0.0,11,2022,5,12
1339,0,2258.65,406.56,12,2022,5,12
1043,0,420.96,75.78,12,2022,5,12
942,0,377.16,67.9,12,2022,5,12
1,0,434.52,78.22,12,2022,5,12
940,0,386.52,0.0,12,2022,5,12
756,0,378.58,68.14,12,2022,5,12
302,0,5600.0,1008.0,12,2022,5,12
302,0,6406.03,1153.09,12,2022,5,12
866,0,5760.0,1036.8,12,2022,5,12
1039,0,428.5,77.13,12,2022,5,12
421,0,39204.6,7056.83,3,2022,5,12
373,0,1503.87,270.7,11,2022,5,12
440,0,16459.91,0.0,12,2022,5,12
1192,0,700.0,0.0,12,2022,5,12
474,0,405.0,72.9,12,2022,5,12
1192,0,350.0,0.0,12,2022,5,12
1159,0,4350.0,783.0,9,2022,5,12
1159,0,254.1,45.74,9,2022,5,12
929,0,15636.8,2814.62,11,2022,5,12
1159,0,252.4,45.43,9,2022,5,12
790,0,483.6,87.05,12,2022,5,12
383,0,7336.64,1320.6,1,2022,5,12
1324,0,155.0,27.9,12,2022,5,12
385,0,1567.65,282.18,11,2022,5,12
483,0,4574.38,823.39,1,2022,5,12
1286,0,2037.58,0.0,11,2022,5,12
987,0,6859.8,1234.76,3,2022,5,12
1286,0,1659.76,0.0,11,2022,5,12
1042,0,2620.9,471.75,12,2022,5,12
1459,0,5174.76,0.0,11,2022,5,12
539,0,6400.0,0.0,12,2022,5,12
1281,0,254.0,45.72,12,2022,5,12
1281,0,1126.86,202.83,12,2022,5,12
1281,0,254.0,45.72,12,2022,5,12
1281,0,576.0,103.68,12,2022,5,12
1281,0,644.0,115.92,12,2022,5,12
1281,0,322.0,57.96,12,2022,5,12
1281,0,288.0,51.84,12,2022,5,12
1281,0,1610.0,289.8,12,2022,5,12
1281,0,322.0,57.96,12,2022,5,12
891,0,14697.99,2645.64,12,2022,5,12
109,0,1128.0,203.04,12,2022,5,12
109,0,290.0,52.2,12,2022,5,12
1313,0,21871.65,3936.9,3,2022,5,12
695,0,6345.0,1142.1,22,2022,5,12
1286,0,735.75,0.0,11,2022,5,12
1286,0,1056.44,0.0,11,2022,5,12
1286,0,860.24,0.0,11,2022,5,12
566,0,1920.0,0.0,11,2022,5,12
566,0,13628.0,0.0,11,2022,5,12
1313,0,6090.0,1096.2,9,2022,5,12
1313,0,24984.0,4497.12,9,2022,5,12
123,0,3394.8,611.06,9,2022,5,12
123,1,8406.72,1513.21,9,2022,5,12
1527,0,3600.0,648.0,6,2022,5,12
1527,0,6800.0,1224.0,6,2022,5,12
207,0,585.0,105.3,9,2022,5,12
740,0,120.72,21.72,11,2022,5,12
590,0,1075.21,193.54,11,2022,5,12
307,0,899.2,161.86,9,2022,5,12
307,0,17001.6,3060.29,9,2022,5,12
388,0,32860.08,5914.82,1,2022,5,12
590,0,1064.35,191.58,11,2022,5,12
1094,0,1400.0,0.0,9,2022,5,12
1094,0,496.0,0.0,12,2022,5,12
1450,0,32261.21,5807.02,9,2022,5,12
383,0,2824.52,508.41,1,2022,5,12
1450,0,7125.25,1282.54,9,2022,5,12
790,0,1830.4,329.47,12,2022,5,12
790,0,7779.2,1400.26,12,2022,5,12
790,0,1350.0,243.0,12,2022,5,12
790,0,59.1,10.64,9,2022,5,12
790,0,490.0,88.2,9,2022,5,12
790,0,160.0,28.8,9,2022,5,12
790,0,8997.0,1619.46,9,2022,5,12
495,0,201.0,36.18,12,2022,5,12
207,0,798.56,143.74,9,2022,5,12
207,0,360.5,64.89,9,2022,5,12
238,0,205.79,37.04,11,2022,5,12
456,0,567.26,102.11,11,2022,5,12
456,0,582.04,104.77,11,2022,5,12
456,0,2425.15,436.53,11,2022,5,12
435,0,6126.3,1102.73,1,2022,5,12
604,1,296610.0,53389.8,15,2022,5,12
238,0,1794.54,323.02,11,2022,5,12
238,0,1132.58,203.86,11,2022,5,12
149,0,18900.0,3402.0,2,2022,5,12
701,0,980.98,176.58,11,2022,5,12
872,0,371.0,66.78,6,2022,5,12
790,0,767.4,138.13,12,2022,5,12
73,0,3017.2,543.1,7,2022,5,12
307,0,414.0,74.52,12,2022,5,12
307,0,534.0,96.12,12,2022,5,12
790,0,251.6,45.29,12,2022,5,12
790,0,686.4,123.55,12,2022,5,12
385,0,2152.8,387.51,11,2022,5,12
790,0,278.8,50.18,12,2022,5,12
307,0,905.0,162.9,12,2022,5,12
307,0,537.0,96.66,12,2022,5,12
307,0,1792.0,322.56,12,2022,5,12
307,0,350.0,63.0,12,2022,5,12
307,0,9775.0,1759.5,12,2022,5,12
307,0,602.0,108.36,12,2022,5,12
307,0,712.0,128.16,12,2022,5,12
836,0,55529.5,9995.31,3,2022,5,12
1024,0,7250.0,1305.0,12,2022,5,12
1525,0,2548.5,458.73,5,2022,5,12
790,0,104.85,18.87,12,2022,5,12
605,0,2022.62,364.07,11,2022,5,12
790,0,1279.0,230.22,12,2022,5,12
790,0,767.4,138.13,12,2022,5,12
790,0,300.0,54.0,12,2022,5,12
1280,1,5118.0,921.24,12,2022,5,12
456,0,931.49,167.67,11,2022,5,12
441,0,2490.18,0.0,4,2022,5,12
283,0,203.9,0.0,11,2022,5,12
224,0,1939.0,349.02,12,2022,5,12
224,0,1224.95,220.5,12,2022,5,12
224,0,2391.96,430.56,12,2022,5,12
575,0,22994.37,4138.99,3,2022,5,12
1430,0,8190.0,1474.2,2,2022,5,12
385,0,333.46,60.02,11,2022,5,12
153,0,816.8,147.02,2,2022,5,12
153,0,2140.0,385.2,2,2022,5,12
668,0,1216.35,218.94,11,2022,5,12
668,0,474.88,85.48,11,2022,5,12
668,0,258.62,46.54,11,2022,5,12
590,0,25165.2,4529.74,11,2022,5,12
149,0,1884.0,339.12,2,2022,5,12
607,0,2858.9,514.6,0,2022,5,12
149,0,509.0,91.62,2,2022,5,12
737,0,3774.2,679.37,0,2022,5,12
514,0,339.2,61.06,9,2022,5,12
941,0,6214.99,1118.7,15,2022,5,12
642,0,373.63,67.25,11,2022,5,12
1286,0,1095.04,0.0,11,2022,5,12
500,0,88803.88,15984.7,1,2022,5,12
654,0,174.15,31.35,10,2022,5,12
207,0,5483.5,987.03,9,2022,5,12
441,0,5144.32,0.0,4,2022,5,12
130,1,84683.76,15243.08,1,2022,5,12
1173,0,3053.04,549.55,1,2022,5,12
1173,0,2789.44,502.1,1,2022,5,12
1173,0,2757.12,496.28,1,2022,5,12
1173,0,44847.56,8072.56,1,2022,5,12
974,0,3500.0,630.0,3,2022,5,12
850,0,3239.81,583.17,15,2022,5,12
854,0,1211.0,217.98,12,2022,5,12
456,0,12075.66,2173.62,15,2022,5,12
564,0,600.0,0.0,12,2022,5,12
301,0,924.65,166.44,12,2022,5,12
1399,0,159.6,28.73,12,2022,5,12
565,0,231.5,0.0,12,2022,5,12
564,0,2800.0,0.0,12,2022,5,12
301,0,191.52,34.47,12,2022,5,12
1473,0,650.0,117.0,9,2022,5,12
301,0,72.35,13.02,12,2022,5,12
1010,0,377.6,67.97,11,2022,5,12
853,0,570.0,102.6,12,2022,5,12
23,0,8833.6,1590.05,12,2022,5,12
456,0,12075.66,2173.62,15,2022,5,12
888,0,6480.9,0.0,11,2022,5,12
315,0,985.25,177.35,3,2022,5,12
